organization_key,offer_internal_name,volume_type,volume_type1,volume_creation_date,nb_volumes,storage_size
72ccb74c-3f50-4409-8b04-bf95d86c41b2,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,1,10
b3910561-9f66-4b83-9eb6-5acafba6f992,DEV1-L,b_ssd,volume_storage,2021-08-01 00:00,1,10
5856613f-07af-4c4a-bee9-d9ba6463c6f5,GP1-XS,b_ssd,volume_storage,2022-12-01 00:00,1,10
6bb0d1c9-cd9a-4994-bc3f-f606170939ce,DEV1-M,b_ssd,volume_storage,2020-09-01 00:00,1,10
b10dd1f9-5a92-4a51-b5d3-00fe81107378,DEV1-M,b_ssd,volume_storage,2021-01-01 00:00,1,10
e40bce03-48a5-432f-ad74-69c1ee57682b,DEV1-L,b_ssd,volume_storage,2022-10-01 00:00,1,10
7196fe11-b756-4a8f-bb80-f83d2acb3771,PRO2-XS,b_ssd,volume_storage,2023-02-01 00:00,1,10
e18f3215-3c77-42b6-afbf-42b163fa6b3b,GP1-M,b_ssd,volume_storage,2022-06-01 00:00,1,10
e18f3215-3c77-42b6-afbf-42b163fa6b3b,GP1-M,b_ssd,volume_storage,2023-01-01 00:00,1,10
6bfa5821-3f34-4e14-b503-68a186b18601,GP1-S,b_ssd,volume_storage,2020-12-01 00:00,1,10
b3910561-9f66-4b83-9eb6-5acafba6f992,DEV1-L,b_ssd,volume_storage,2020-09-01 00:00,1,10
ed893a63-7265-4169-acc2-5b87add10d66,PRO2-XXS,b_ssd,volume_storage,2022-10-01 00:00,1,10
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2021-12-01 00:00,2,10
e18f3215-3c77-42b6-afbf-42b163fa6b3b,GP1-S,b_ssd,volume_storage,2022-09-01 00:00,1,10
5856613f-07af-4c4a-bee9-d9ba6463c6f5,GP1-XS,b_ssd,volume_storage,2022-08-01 00:00,1,10
ecca4fcc-d75a-4c6f-9b59-a4912aa1651a,DEV1-M,b_ssd,volume_storage,2021-04-01 00:00,1,10
ecca4fcc-d75a-4c6f-9b59-a4912aa1651a,DEV1-M,b_ssd,utility disk,2021-06-01 00:00,1,10
6c766092-d931-42b8-b8e7-5ccbe04e1691,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,1,10
4eaf68de-81c2-4b93-a1df-fb68ac000d93,DEV1-M,b_ssd,volume_storage,2021-12-01 00:00,1,10
4ee475f6-583e-4f87-89e9-f349886d6489,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,1,10
4ee475f6-583e-4f87-89e9-f349886d6489,DEV1-L,b_ssd,volume_storage,2023-01-01 00:00,1,10
4ee475f6-583e-4f87-89e9-f349886d6489,GP1-XS,b_ssd,volume_storage,2021-12-01 00:00,1,10
5714e87c-aa1a-4142-a9ea-b1b06e335687,PLAY2-MICRO,b_ssd,volume_storage,2023-02-01 00:00,2,10
6d586c8b-0ae5-4592-bd67-a986e9a0b2d5,PRO2-XXS,b_ssd,volume_storage,2022-08-01 00:00,1,10
50958b0c-e54b-461e-be16-b1510a2f0d7a,GP1-S,b_ssd,volume_storage,2022-08-01 00:00,1,10
0eae3a99-7e80-460c-8615-3e4fa361fbe0,DEV1-L,b_ssd,volume_storage,2021-06-01 00:00,1,10
23835c74-17fa-4edf-9791-94dbe9c12cb6,DEV1-L,b_ssd,volume_storage,2021-10-01 00:00,1,10
9fec4ff0-90b4-4576-a965-25e81c2b4160,DEV1-M,b_ssd,volume_storage,2021-07-01 00:00,1,10
d3a8f11d-6d89-4f18-8a55-147c3717ece7,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,1,10
d33db3af-830a-46cc-b85f-a9c1a6bdf430,GP1-XS,b_ssd,volume_storage,2022-09-01 00:00,1,10
211690d1-187c-41dd-ba3f-e7911f256579,GP1-S,b_ssd,volume_storage,2022-12-01 00:00,1,10
7113fcd0-5086-4985-b458-713a74af8f7e,GP1-S,b_ssd,volume_storage,2020-06-01 00:00,1,10
c1fc3764-eed2-480f-914c-48854ece6eca,PLAY2-NANO,b_ssd,volume_storage,2021-02-01 00:00,1,10
f96ba10f-8345-4d68-94a5-68df8b120393,GP1-S,b_ssd,volume_storage,2022-09-01 00:00,1,10
23835c74-17fa-4edf-9791-94dbe9c12cb6,GP1-S,b_ssd,volume_storage,2021-09-01 00:00,1,10
ff4bc3b1-2425-43eb-a134-5a2e76e56e74,DEV1-XL,b_ssd,volume_storage,2021-03-01 00:00,1,10
f3ebd866-c901-4a3a-b1db-aea1dab7dc6f,DEV1-M,b_ssd,volume_storage,2022-02-01 00:00,1,10
61fc8551-9895-418d-bb8e-030ee0478ccb,DEV1-XL,b_ssd,volume_storage,2021-08-01 00:00,2,10
f38bd94d-e424-4058-95c0-a51b079e2a42,DEV1-L,b_ssd,volume_storage,2022-11-01 00:00,1,10
805dc6f2-e363-49e3-a51b-550df8fd5046,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,1,10
805dc6f2-e363-49e3-a51b-550df8fd5046,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,1,10
7f0540a5-ca54-4484-9323-b60e080dfa51,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,2,10
7f0540a5-ca54-4484-9323-b60e080dfa51,DEV1-M,b_ssd,volume_storage,2022-04-01 00:00,2,10
c59c56c4-79dc-4204-9f66-736877fad7e9,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,2,10
3b91d440-a679-4f66-92af-c4bdbdac039f,DEV1-M,b_ssd,volume_storage,2022-06-01 00:00,1,10
7ebf98fe-9466-4a24-a861-cc4f390fdce5,PLAY2-MICRO,b_ssd,volume_storage,2021-03-01 00:00,1,10
7e33fd72-c649-47aa-8aa5-3d2ef9f59905,GP1-S,b_ssd,volume_storage,2022-12-01 00:00,1,10
10069861-498b-4913-9885-4df6d99b5488,DEV1-M,b_ssd,volume_storage,2022-08-01 00:00,2,10
3b91d440-a679-4f66-92af-c4bdbdac039f,GP1-XS,b_ssd,volume_storage,2022-06-01 00:00,1,10
7e33fd72-c649-47aa-8aa5-3d2ef9f59905,DEV1-L,b_ssd,volume_storage,2022-10-01 00:00,1,10
61fc8551-9895-418d-bb8e-030ee0478ccb,DEV1-M,b_ssd,volume_storage,2021-08-01 00:00,2,10
6ef5f976-a41d-4b80-afb6-ec2ce56752ff,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,2,10
7dbba8ee-cdeb-4675-9f35-6af4caee099a,GP1-XS,b_ssd,volume_storage,2022-08-01 00:00,1,10
7d68bf91-785a-44d0-8b00-bee32bde18cf,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,1,10
7d0e7d84-2490-4db7-b129-4ae06b54ffa5,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,1,10
7d0e7d84-2490-4db7-b129-4ae06b54ffa5,GP1-XS,b_ssd,volume_storage,2021-09-01 00:00,1,10
fdd31bb6-cfb9-4a8c-8650-6866002182af,PRO2-S,b_ssd,volume_storage,2022-09-01 00:00,1,10
3cfb29e9-3fbb-4374-b7b6-cc1e966ef647,DEV1-M,b_ssd,volume_storage,2022-02-01 00:00,2,10
3e1a7680-2fa2-4645-a013-9603a7914824,DEV1-L,b_ssd,volume_storage,2020-06-01 00:00,1,10
e881c397-985c-439c-9635-607129142f34,GP1-XS,b_ssd,volume_storage,2021-01-01 00:00,1,10
6563facc-d9e7-47db-97d4-cfd8a505ff04,DEV1-XL,b_ssd,volume_storage,2022-09-01 00:00,1,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,2,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-XS,b_ssd,volume_storage,2021-12-01 00:00,1,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-XS,b_ssd,volume_storage,2021-09-01 00:00,1,10
0c5c7e2b-95e8-41a9-962e-a499ae06207f,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,1,10
fdd31bb6-cfb9-4a8c-8650-6866002182af,PRO2-S,b_ssd,volume_storage,2022-05-01 00:00,1,10
fdd31bb6-cfb9-4a8c-8650-6866002182af,PRO2-S,b_ssd,volume_storage,2021-12-01 00:00,1,10
fdd31bb6-cfb9-4a8c-8650-6866002182af,PRO2-S,b_ssd,volume_storage,2021-03-01 00:00,1,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-XS,b_ssd,volume_storage,2021-05-01 00:00,1,10
614199fe-7da1-448c-ba90-4bf64ec2c5fc,GP1-XS,b_ssd,utility disk,2022-02-01 00:00,1,10
7b609265-9294-4c7c-b983-308ba08ce2ec,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,1,10
7b4f6a00-217c-464f-88da-84442bf53bb6,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,1,10
614199fe-7da1-448c-ba90-4bf64ec2c5fc,GP1-XS,b_ssd,utility disk,2021-11-01 00:00,1,10
614199fe-7da1-448c-ba90-4bf64ec2c5fc,DEV1-XL,b_ssd,utility disk,2022-02-01 00:00,1,10
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2022-08-01 00:00,2,10
614199fe-7da1-448c-ba90-4bf64ec2c5fc,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,1,10
b492f8f9-b186-498e-8129-a6c70282be4d,GP1-S,b_ssd,volume_storage,2022-04-01 00:00,1,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,GP1-S,b_ssd,volume_storage,2022-09-01 00:00,1,10
0014d749-3a98-45ca-808a-02a5ad03e62c,PLAY2-NANO,b_ssd,volume_storage,2022-10-01 00:00,1,10
6094a45b-db29-4b63-9e61-38388a6fa56c,DEV1-L,b_ssd,volume_storage,2022-07-01 00:00,2,10
b492f8f9-b186-498e-8129-a6c70282be4d,GP1-M,b_ssd,volume_storage,2022-08-01 00:00,1,10
42165f05-44b4-4510-972e-8f54664169e3,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,1,10
dbbe3e98-118d-4d13-a8ec-57e0733cb192,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,3,10
e41591d7-276f-445c-848b-f018e8ae49b2,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,2,10
5c1e5e2a-a6cd-4eb3-907f-2a83a29668fc,DEV1-M,b_ssd,volume_storage,2022-08-01 00:00,4,10
42774186-6da4-4b6c-a077-48a453b32ffd,DEV1-M,b_ssd,volume_storage,2022-01-01 00:00,1,10
42dd6ecf-860b-4817-a21d-7f91c97c0e6a,PLAY2-NANO,b_ssd,volume_storage,2023-02-01 00:00,1,10
52a9aa7b-7d0e-47c2-8fc8-ace65990755f,DEV1-L,b_ssd,volume_storage,2022-09-01 00:00,5,10
5a269080-dd08-4456-9c6d-84c811d708b3,GP1-XS,b_ssd,volume_storage,2023-02-01 00:00,1,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,2,10
44454afe-6f11-467f-8f60-f5e1c2896489,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,1,10
e5e2f4f1-afd3-4ced-adbb-37b6a3296826,DEV1-L,b_ssd,volume_storage,2021-08-01 00:00,1,10
67377112-bd72-4300-a799-7c4b28517fb7,DEV1-L,b_ssd,volume_storage,2023-01-01 00:00,1,10
f29cdfed-9b30-4dd2-88cc-b81862968d23,DEV1-L,b_ssd,volume_storage,2021-05-01 00:00,2,10
dd714b15-8a60-4e32-9187-f7f3ff82d289,DEV1-L,b_ssd,volume_storage,2021-03-01 00:00,2,10
673798de-698f-4a15-86bf-c61547247548,GP1-XS,b_ssd,volume_storage,2020-10-01 00:00,2,10
dd81cdab-e160-4d94-9f00-fe0e84bb647b,GP1-S,b_ssd,volume_storage,2022-09-01 00:00,2,10
755702bb-84ab-4547-9617-0e11b6f3cf32,DEV1-L,b_ssd,volume_storage,2022-01-01 00:00,1,10
5a269080-dd08-4456-9c6d-84c811d708b3,GP1-XS,b_ssd,volume_storage,2023-01-01 00:00,1,10
5a269080-dd08-4456-9c6d-84c811d708b3,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,1,10
74fb1e8c-7a79-4496-bc5f-0a4c1c3fe22c,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,1,10
e03a64c8-08d1-4835-a9cd-4c0f6030db37,DEV1-L,b_ssd,volume_storage,2022-01-01 00:00,1,10
5a015fd8-9ced-4658-a699-c27b4bccd205,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,1,10
efa06ba7-1d1e-4a61-8d99-bf41f5f0cdef,DEV1-L,b_ssd,volume_storage,2020-05-01 00:00,1,10
67a6cc2d-53fd-4dc5-8c74-0d9b24e5f712,GP1-XS,b_ssd,volume_storage,2022-06-01 00:00,4,10
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,2,10
4962e820-a16b-4ec8-8574-8b3fdacbf5b8,GP1-S,b_ssd,volume_storage,2022-02-01 00:00,1,10
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,2,10
6abfbd00-2a72-4226-b848-adbc8a1ac693,DEV1-L,b_ssd,utility disk,2022-02-01 00:00,1,10
6abfbd00-2a72-4226-b848-adbc8a1ac693,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,1,10
58c1d935-8b7a-4151-b870-baf6615a7e2c,GP1-XS,b_ssd,volume_storage,2021-02-01 00:00,1,10
74b8122f-b1e1-4e24-8235-9f492a0f727f,DEV1-XL,b_ssd,volume_storage,2022-07-01 00:00,1,10
74b8122f-b1e1-4e24-8235-9f492a0f727f,DEV1-XL,b_ssd,volume_storage,2022-06-01 00:00,1,10
49a6cd69-ca05-47a6-a4f6-ae9ecdeb41ed,DEV1-M,b_ssd,volume_storage,2021-09-01 00:00,3,10
4b6589fc-3867-4b74-9b59-d08a61d57062,DEV1-L,b_ssd,utility disk,2022-03-01 00:00,1,10
4b6589fc-3867-4b74-9b59-d08a61d57062,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,2,10
fad03498-f11c-4b57-9642-694024f842dd,DEV1-M,b_ssd,volume_storage,2021-04-01 00:00,5,"9,862645149"
db222214-da83-4696-8045-30162b542988,GP1-S,b_ssd,utility disk,2021-07-01 00:00,1,"9,313225746"
db222214-da83-4696-8045-30162b542988,DEV1-L,b_ssd,utility disk,2022-03-01 00:00,1,"9,313225746"
d7289968-3885-4ba3-b1f4-b75d044209a8,DEV1-M,b_ssd,utility disk,2022-08-01 00:00,1,"9,313225746"
f49f16a5-bf10-4ded-abc2-5982d1ffd941,DEV1-M,b_ssd,volume_storage,2021-03-01 00:00,1,"9,313225746"
3cfb29e9-3fbb-4374-b7b6-cc1e966ef647,DEV1-M,b_ssd,utility disk,2021-12-01 00:00,1,"9,313225746"
454825c2-7eaf-4d43-99af-ece7d3d35194,DEV1-L,b_ssd,utility disk,2020-11-01 00:00,1,"9,313225746"
80e29309-a5d9-4b22-b7c6-84427a8310b3,DEV1-M,b_ssd,utility disk,2022-05-01 00:00,1,"9,313225746"
01d16a40-33c6-48f9-bd84-b4fbf7a16cbb,DEV1-L,b_ssd,volume_storage,2021-01-01 00:00,1,"9,313225746"
7d0e7d84-2490-4db7-b129-4ae06b54ffa5,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,1,"9,313225746"
70310742-4ba3-4212-a6fe-2357e38339ad,DEV1-M,b_ssd,utility disk,2021-02-01 00:00,1,"9,313225746"
01d16a40-33c6-48f9-bd84-b4fbf7a16cbb,DEV1-L,b_ssd,volume_storage,2020-09-01 00:00,1,"9,313225746"
80e29309-a5d9-4b22-b7c6-84427a8310b3,DEV1-M,b_ssd,utility disk,2022-11-01 00:00,1,"9,313225746"
db222214-da83-4696-8045-30162b542988,DEV1-M,b_ssd,utility disk,2022-01-01 00:00,1,"9,313225746"
38a5d5c2-bf57-4ed6-b0f6-9d5fc0441b4b,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,2,"9,313225746"
01d16a40-33c6-48f9-bd84-b4fbf7a16cbb,DEV1-L,b_ssd,volume_storage,2021-02-01 00:00,1,"9,313225746"
34b84430-65ff-4d8c-969e-538d458a3d59,GP1-XS,b_ssd,utility disk,2022-09-01 00:00,1,"9,313225746"
775a8d82-b3bd-41ab-9b4e-781d68d9885c,GP1-XS,b_ssd,utility disk,2022-07-01 00:00,1,"9,313225746"
ba7162aa-ad49-4be2-8bf7-2d8ac50ebdd5,PLAY2-MICRO,b_ssd,utility disk,2023-02-01 00:00,1,"9,313225746"
faacf51c-a46e-4148-9c23-dcd88ad0de21,PLAY2-NANO,b_ssd,volume_storage,2023-02-01 00:00,1,"9,313225746"
db222214-da83-4696-8045-30162b542988,DEV1-M,b_ssd,utility disk,2021-10-01 00:00,1,"9,313225746"
3cfb29e9-3fbb-4374-b7b6-cc1e966ef647,DEV1-M,b_ssd,utility disk,2021-08-01 00:00,1,"9,313225746"
db222214-da83-4696-8045-30162b542988,DEV1-L,b_ssd,utility disk,2022-01-01 00:00,1,"9,313225746"
4c89a7fb-5516-4483-8306-0d2f97dd90ee,DEV1-M,b_ssd,volume_storage,2020-06-01 00:00,2,9
67377112-bd72-4300-a799-7c4b28517fb7,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,2,9
6563facc-d9e7-47db-97d4-cfd8a505ff04,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,2,9
49a6cd69-ca05-47a6-a4f6-ae9ecdeb41ed,DEV1-M,b_ssd,volume_storage,2021-05-01 00:00,2,9
3b91d440-a679-4f66-92af-c4bdbdac039f,DEV1-M,b_ssd,volume_storage,2021-06-01 00:00,2,9
e5e2f4f1-afd3-4ced-adbb-37b6a3296826,DEV1-L,b_ssd,volume_storage,2022-01-01 00:00,2,9
7e6aa78b-6909-436c-a53d-a368745da5a0,GP1-S,b_ssd,volume_storage,2021-03-01 00:00,2,9
7113fcd0-5086-4985-b458-713a74af8f7e,GP1-S,b_ssd,volume_storage,2021-02-01 00:00,2,9
84d5dcee-081d-470f-a9c8-57a31778ca0b,GP1-XS,b_ssd,volume_storage,2021-07-01 00:00,7,9
6d89ee68-3d0d-4ad1-8b36-f91b57804ec2,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,2,9
6f2b141d-108c-4ce8-9dc5-4428938c1ae0,GP1-XS,b_ssd,volume_storage,2021-05-01 00:00,2,9
b4818c44-041e-4851-9f10-fcad71ae0e5a,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,1,9
a8ce9649-a03f-4589-bd14-ac6072b71f82,DEV1-M,b_ssd,volume_storage,2021-03-01 00:00,4,9
74fb1e8c-7a79-4496-bc5f-0a4c1c3fe22c,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,5,9
9aebe70c-4dd9-4dd7-af9a-4cf343c18d30,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,2,9
cdde9fa4-6583-40a8-b94b-36051f9b55bb,DEV1-M,b_ssd,volume_storage,2020-06-01 00:00,6,9
afe4c907-674b-4d56-b8eb-36e73fc1d364,DEV1-M,b_ssd,volume_storage,2023-02-01 00:00,5,9
bede8333-464e-4d55-968b-0d691b51a08b,PRO2-S,b_ssd,volume_storage,2023-02-01 00:00,4,9
6421a60b-076e-43b2-9541-cbf12bb632bb,GP1-M,b_ssd,volume_storage,2023-01-01 00:00,5,9
42165f05-44b4-4510-972e-8f54664169e3,DEV1-XL,b_ssd,volume_storage,2021-08-01 00:00,2,9
b3910561-9f66-4b83-9eb6-5acafba6f992,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,2,"8,9765625"
a82fea56-9e91-4f75-b074-fece0a1b3c80,DEV1-XL,b_ssd,volume_storage,2022-01-01 00:00,2,"8,931322575"
bde361c9-e3dd-4f90-905c-37abeda1cd4b,PLAY2-NANO,b_ssd,volume_storage,2022-01-01 00:00,1,8
bdd8e84e-7b0c-461f-933d-24ad534d292e,PRO2-XS,b_ssd,volume_storage,2023-02-01 00:00,1,8
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,1,8
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-S,b_ssd,volume_storage,2023-01-01 00:00,1,8
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-S,b_ssd,volume_storage,2021-10-01 00:00,1,8
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-S,b_ssd,volume_storage,2021-08-01 00:00,1,8
bdd8e84e-7b0c-461f-933d-24ad534d292e,DEV1-L,b_ssd,volume_storage,2022-06-01 00:00,1,8
bdd5ba41-30a7-49db-ae03-ed9ff0677969,DEV1-L,b_ssd,volume_storage,2021-06-01 00:00,1,8
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,b_ssd,volume_storage,2020-08-01 00:00,1,8
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,b_ssd,volume_storage,2022-05-01 00:00,1,8
bc00a519-2156-4e54-8b37-c689e78c0249,DEV1-L,b_ssd,volume_storage,2022-11-01 00:00,1,8
b6ef57b4-1560-4949-8d04-ea84cc96632c,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,1,8
ff47dc8e-2c23-48c1-a213-9f2e1972812f,PRO2-XS,b_ssd,volume_storage,2023-02-01 00:00,1,8
b3910561-9f66-4b83-9eb6-5acafba6f992,DEV1-L,b_ssd,volume_storage,2020-07-01 00:00,1,8
b2f93166-a8f9-4922-a220-5b45e0741f0a,DEV1-XL,b_ssd,volume_storage,2022-08-01 00:00,1,8
b2f93166-a8f9-4922-a220-5b45e0741f0a,DEV1-XL,b_ssd,volume_storage,2022-05-01 00:00,1,8
b099d21b-bd41-41d7-a073-32401890627b,DEV1-XL,b_ssd,volume_storage,2021-06-01 00:00,1,8
af407462-1114-4833-ad92-4b057fbe5544,PLAY2-NANO,b_ssd,volume_storage,2022-11-01 00:00,1,8
af1106c7-bbd8-4b61-bc45-9f2a2ecc5da1,GP1-S,b_ssd,volume_storage,2023-02-01 00:00,1,8
aec20330-4f35-4500-87f0-618db2658e73,DEV1-M,b_ssd,volume_storage,2021-12-01 00:00,1,8
ad4555a1-bcd6-429e-b484-913f4e2b18b3,DEV1-M,b_ssd,volume_storage,2021-06-01 00:00,1,8
ad4555a1-bcd6-429e-b484-913f4e2b18b3,DEV1-M,b_ssd,utility disk,2021-06-01 00:00,1,8
ab966cfe-e9c0-4acd-97d7-107a51a3f054,DEV1-M,b_ssd,volume_storage,2022-07-01 00:00,1,8
a9386251-db41-4f9c-8e04-adcf9c1e779b,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,1,8
a82fea56-9e91-4f75-b074-fece0a1b3c80,DEV1-XL,b_ssd,volume_storage,2022-10-01 00:00,1,8
a82fea56-9e91-4f75-b074-fece0a1b3c80,DEV1-XL,b_ssd,volume_storage,2022-08-01 00:00,1,8
cedf7ea7-5251-48a6-a012-0ca18b64d6e0,DEV1-M,b_ssd,volume_storage,2022-03-01 00:00,1,8
a7ec9296-de32-44d3-9f95-611cd8ee8e20,GP1-S,b_ssd,volume_storage,2021-05-01 00:00,1,8
a512f286-70b5-4aa2-8725-2d162ef2f18a,DEV1-M,b_ssd,volume_storage,2020-09-01 00:00,1,8
a185a88b-c4eb-4913-949a-034456ce5db6,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,1,8
a0cafd21-62fd-4a06-a535-eefd9c0faee2,GP1-XS,b_ssd,volume_storage,2020-03-01 00:00,1,8
9efd3de9-4ea3-432f-9aeb-bfd1fb5de54e,DEV1-L,b_ssd,volume_storage,2022-04-01 00:00,1,8
9d281f46-f6c2-4324-9eb5-9ef3083b5eb5,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,1,8
9aebe70c-4dd9-4dd7-af9a-4cf343c18d30,GP1-XS,b_ssd,volume_storage,2023-02-01 00:00,1,8
9aebe70c-4dd9-4dd7-af9a-4cf343c18d30,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,1,8
0313867f-6696-43c6-98be-46f58a29640d,PRO2-XS,b_ssd,volume_storage,2023-02-01 00:00,1,8
d61e48ce-6820-4bb7-828d-1e57880db443,PLAY2-NANO,b_ssd,volume_storage,2023-01-01 00:00,1,8
d70ad032-0270-490d-a368-9af59f994fb6,DEV1-M,b_ssd,volume_storage,2022-01-01 00:00,1,8
97896eb0-f643-444e-bbf9-6088f8462489,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,1,8
97896eb0-f643-444e-bbf9-6088f8462489,DEV1-M,b_ssd,volume_storage,2022-11-01 00:00,1,8
94bc2c66-4f5f-4382-b2b0-3e811bf09d8f,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,1,8
0313867f-6696-43c6-98be-46f58a29640d,DEV1-L,b_ssd,volume_storage,2022-11-01 00:00,1,8
926fe225-7dfa-496a-9461-5600ce6dbcb2,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,1,8
d7eecdde-6d8b-4e0d-92c3-37fcc721aa29,DEV1-M,b_ssd,volume_storage,2021-04-01 00:00,1,8
d7eecdde-6d8b-4e0d-92c3-37fcc721aa29,DEV1-M,b_ssd,volume_storage,2021-05-01 00:00,1,8
90acaf47-e36b-482e-b12c-2baacef17744,GP1-XS,b_ssd,volume_storage,2022-09-01 00:00,1,8
90acaf47-e36b-482e-b12c-2baacef17744,DEV1-XL,b_ssd,volume_storage,2022-05-01 00:00,1,8
8b5469e8-fd76-4031-a53f-19aa08b88452,PRO2-XXS,b_ssd,volume_storage,2022-10-01 00:00,1,8
8a1485f2-a8e9-4d22-aac2-2cd4183f597b,PLAY2-MICRO,b_ssd,volume_storage,2023-01-01 00:00,1,8
89b2f8e5-47bf-4b01-9c50-cf97db840fed,DEV1-M,b_ssd,volume_storage,2022-02-01 00:00,1,8
875313a8-26a4-4468-a891-56162decc381,DEV1-L,b_ssd,volume_storage,2021-12-01 00:00,1,8
875313a8-26a4-4468-a891-56162decc381,DEV1-L,b_ssd,volume_storage,2020-11-01 00:00,1,8
86cddb89-22b8-49ee-a693-d6cac1faae78,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,1,8
8658f5bb-04b0-41b9-a8de-533025d4e2c7,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,1,8
8617becf-a03b-4c10-ba44-45a16fb1de79,DEV1-L,b_ssd,volume_storage,2022-11-01 00:00,1,8
850eafd9-8b35-4fc0-9096-4010b87206dd,DEV1-M,b_ssd,volume_storage,2020-06-01 00:00,1,8
da27c32f-bf6b-41bc-a290-6c8ee1374edc,DEV1-XL,b_ssd,volume_storage,2022-12-01 00:00,1,8
84d5dcee-081d-470f-a9c8-57a31778ca0b,DEV1-L,b_ssd,volume_storage,2022-02-01 00:00,1,8
84d05136-a8ba-43e7-8c6b-abac62b87873,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,1,8
832a5d56-91e2-42f8-bea5-304296616eb3,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,1,8
7ebf98fe-9466-4a24-a861-cc4f390fdce5,PLAY2-MICRO,b_ssd,volume_storage,2023-02-01 00:00,2,8
7d0e7d84-2490-4db7-b129-4ae06b54ffa5,DEV1-M,b_ssd,volume_storage,2020-12-01 00:00,1,8
7c47c55c-dfd7-4b3a-9c71-a5f9e86f34e6,DEV1-M,b_ssd,volume_storage,2020-06-01 00:00,1,8
7c47c55c-dfd7-4b3a-9c71-a5f9e86f34e6,DEV1-L,b_ssd,volume_storage,2020-07-01 00:00,1,8
7c47c55c-dfd7-4b3a-9c71-a5f9e86f34e6,DEV1-L,b_ssd,volume_storage,2020-06-01 00:00,1,8
